FacNum	10	CustNum	35
1	121.46736	38.56685	29760021	115800	398.0
2	73.799017	42.66575	17990455	101800	492.0
3	97.750522	30.30588	16986510	72600	386.0
4	84.281399	30.457	12937926	72400	285.0
5	76.884503	40.27605	11881643	38400	268.0
6	89.644654	39.781433	11430602	59200	474.0
7	82.987381	39.988933	10847115	66000	419.0
8	84.553996	42.7091	9295297	48400	295.0
9	74.764224	40.2234	7730188	71300	269.0
10	78.658753	35.82195	6628637	96600	596.0
11	84.422592	33.7629	6478216	71200	0.0
12	77.474584	37.53105	6187358	66600	0.0
13	71.017892	42.336029	6016425	161400	0.0
14	86.146196	39.7764	5544159	60800	0.0
15	92.190459	38.571902	5117073	61500	0.0
16	89.387519	43.0798	4891769	75200	0.0
17	86.784829	36.17155	4877185	74400	0.0
18	122.893766	47.041917	4866692	77800	0.0
19	76.503033	38.97165	4781468	138500	0.0
20	93.103686	44.947744	4375099	70900	0.0
21	91.126043	30.448967	4219973	67900	0.0
22	86.284287	32.3544	4040587	62200	0.0
23	84.865203	38.19077	3685296	61500	0.0
24	112.071399	33.54255	3665228	77100	0.0
25	80.886341	34.039236	3486703	72600	0.0
26	104.872655	39.768035	3294394	79000	0.0
27	72.683866	41.7657	3287116	133800	0.0
28	97.513491	35.46705	3145585	54900	0.0
29	123.022057	44.9245	2842321	60300	0.0
30	93.617405	41.576738	2776755	49500	0.0
31	90.207591	32.3205	2573216	54600	0.0
32	95.691999	39.0379	2477574	48800	0.0
33	92.354076	34.7224	2350725	64200	0.0
34	81.630439	38.35055	1793477	66100	0.0
35	111.929921	40.777267	1722850	67200	0.0
